db	id	synonym	preferred
ORPHA	399081	KLHL9-related early-onset distal myopathy	TRUE
ORPHA	401815	Autosomal recessive spastic paraplegia type 66	TRUE
ORPHA	401942	Familial median cleft of the upper and lower lips	TRUE
ORPHA	401973	MEND syndrome	TRUE
ORPHA	40366	Acitretin/etretinate embryopathy	TRUE
ORPHA	404448	ADNP syndrome	TRUE
ORPHA	404454	Alacrimia-choreoathetosis-liver dysfunction syndrome	TRUE
ORPHA	407	Glycine encephalopathy	TRUE
ORPHA	411593	Insulin autoimmune syndrome	TRUE
ORPHA	411629	Nephropathic infantile cystinosis	TRUE
ORPHA	411709	Renal agenesis	TRUE
ORPHA	412	Dysbetalipoproteinemia	TRUE
ORPHA	412057	Autosomal recessive cerebellar ataxia due to STUB1 deficiency	TRUE
ORPHA	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	TRUE
ORPHA	423	Malignant hyperthermia of anesthesia	TRUE
ORPHA	423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	TRUE
ORPHA	42642	PFAPA syndrome	TRUE
ORPHA	427	Familial hypoaldosteronism	TRUE
ORPHA	42775	PHACE syndrome	TRUE
ORPHA	431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency	TRUE
ORPHA	432	Normosmic congenital hypogonadotropic hypogonadism	TRUE
ORPHA	435628	Keppen-Lubinsky syndrome	TRUE
ORPHA	435660	LIPE-related familial partial lipodystrophy	TRUE
ORPHA	436	Hypophosphatasia	TRUE
ORPHA	436003	Contractures-developmental delay-Pierre Robin syndrome	TRUE
ORPHA	437572	MYH7-related late-onset scapuloperoneal muscular dystrophy	TRUE
ORPHA	439167	Placental insufficiency	TRUE
ORPHA	439218	KCNQ2-related epileptic encephalopathy	TRUE
ORPHA	440354	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome	TRUE
ORPHA	442	Congenital hypothyroidism	TRUE
ORPHA	443811	PGM3-CDG	TRUE
ORPHA	444002	11q22.2q22.3 microdeletion syndrome	TRUE
ORPHA	444490	Familial chylomicronemia syndrome	TRUE
ORPHA	447	Paroxysmal nocturnal hemoglobinuria	TRUE
ORPHA	447896	Tremor-ataxia-central hypomyelination syndrome	TRUE
ORPHA	45453	Incessant infant ventricular tachycardia	TRUE
ORPHA	454887	Corticobasal syndrome	TRUE
ORPHA	456328	X-linked myotubular myopathy-abnormal genitalia syndrome	TRUE
ORPHA	457059	Pseudohypoparathyroidism with Albright hereditary osteodystrophy	TRUE
ORPHA	459033	Ataxia-oculomotor apraxia type 4	TRUE
ORPHA	464	Incontinentia pigmenti	TRUE
ORPHA	464329	Kaposiform lymphangiomatosis	TRUE
ORPHA	466722	Autosomal recessive spastic paraplegia type 77	TRUE
ORPHA	469	Hereditary fructose intolerance	TRUE
ORPHA	470	Lysinuric protein intolerance	TRUE
ORPHA	476126	Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome	TRUE
ORPHA	480	Kearns-Sayre syndrome	TRUE
ORPHA	480536	MSH3-related attenuated familial adenomatous polyposis	TRUE
ORPHA	480880	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	TRUE
ORPHA	482601	Adenylosuccinate synthetase-like 1-related distal myopathy	TRUE
ORPHA	485	Kniest dysplasia	TRUE
ORPHA	488594	Autosomal recessive spastic paraplegia type 76	TRUE
ORPHA	49	Penile agenesis	TRUE
ORPHA	494	Keratoderma hereditarium mutilans	TRUE
ORPHA	50	Aicardi syndrome	TRUE
ORPHA	500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	TRUE
ORPHA	501	Lafora disease	TRUE
ORPHA	508488	8q24.3 microdeletion syndrome	TRUE
ORPHA	509	Leptospirosis	TRUE
ORPHA	50944	Schöpf-Schulz-Passarge syndrome	TRUE
ORPHA	50945	Blomstrand lethal chondrodysplasia	TRUE
ORPHA	51	Aicardi-Goutières syndrome	TRUE
ORPHA	513436	Autosomal recessive spastic paraplegia type 78	TRUE
ORPHA	514	Acute monoblastic leukemia	TRUE
ORPHA	51636	WHIM syndrome	TRUE
ORPHA	517	Acute myelomonocytic leukemia	TRUE
ORPHA	521	Chronic myeloid leukemia	TRUE
ORPHA	521445	Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome	TRUE
ORPHA	523	Hereditary leiomyomatosis and renal cell cancer	TRUE
ORPHA	52368	Mohr-Tranebjaerg syndrome	TRUE
ORPHA	52427	Retinitis punctata albescens	TRUE
ORPHA	52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	TRUE
ORPHA	525731	Pediatric-onset Graves disease	TRUE
ORPHA	528	Berardinelli-Seip congenital lipodystrophy	TRUE
ORPHA	52901	Isolated follicle stimulating hormone deficiency	TRUE
ORPHA	529799	Acute bilirubin encephalopathy	TRUE
ORPHA	529808	Chronic bilirubin encephalopathy	TRUE
ORPHA	529962	17q24.2 microdeletion syndrome	TRUE
ORPHA	529965	Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome	TRUE
ORPHA	53	Albers-Schönberg osteopetrosis	TRUE
ORPHA	530	Lipoid proteinosis	TRUE
ORPHA	531	Miller-Dieker syndrome	TRUE
ORPHA	534	Oculocerebrorenal syndrome of Lowe	TRUE
ORPHA	53697	Gnathodiaphyseal dysplasia	TRUE
ORPHA	537	Toxic epidermal necrolysis	TRUE
ORPHA	53721	Spinal arteriovenous metameric syndrome	TRUE
ORPHA	54251	Corticosteroid-sensitive aseptic abscess syndrome	TRUE
ORPHA	543	Burkitt lymphoma	TRUE
ORPHA	54370	Primary membranoproliferative glomerulonephritis	TRUE
ORPHA	54595	Craniopharyngioma	TRUE
ORPHA	550	MELAS	TRUE
ORPHA	556	Malakoplakia	TRUE
ORPHA	558	Marfan syndrome	TRUE
ORPHA	559	Marinesco-Sjögren syndrome	TRUE
ORPHA	56	Alkaptonuria	TRUE
ORPHA	56304	Atelosteogenesis type II	TRUE
ORPHA	56305	Atelosteogenesis type III	TRUE
ORPHA	564	Meckel syndrome	TRUE
ORPHA	567	22q11.2 deletion syndrome	TRUE
ORPHA	572	Immunodeficiency by defective expression of MHC class II	TRUE
ORPHA	573	Monilethrix	TRUE
ORPHA	575	Muckle-Wells syndrome	TRUE
ORPHA	582	Mucopolysaccharidosis type 4	TRUE
ORPHA	589	Myasthenia gravis	TRUE
ORPHA	59135	Laing early-onset distal myopathy	TRUE
ORPHA	600	Vocal cord and pharyngeal distal myopathy	TRUE
ORPHA	602	GNE myopathy	TRUE
ORPHA	617	Congenital primary megaureter	TRUE
ORPHA	622	Homocystinuria without methylmalonic aciduria	TRUE
ORPHA	63446	Acrocapitofemoral dysplasia	TRUE
ORPHA	64	Alström syndrome	TRUE
ORPHA	644	NARP syndrome	TRUE
ORPHA	64752	Hereditary sensory and autonomic neuropathy type 5	TRUE
ORPHA	64755	Becker nevus syndrome	TRUE
ORPHA	649	Norrie disease	TRUE
ORPHA	65288	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	TRUE
ORPHA	65759	Carpenter syndrome	TRUE
ORPHA	659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	TRUE
ORPHA	66518	Short fifth metacarpals-insulin resistance syndrome	TRUE
ORPHA	66624	PANDAS	TRUE
ORPHA	66627	Pigmented villonodular synovitis	TRUE
ORPHA	67036	Autosomal dominant optic atrophy and cataract	TRUE
ORPHA	67043	Amoebic keratitis	TRUE
ORPHA	67048	3-methylglutaconic aciduria type 4	TRUE
ORPHA	672	Pallister-Hall syndrome	TRUE
ORPHA	673	Malaria	TRUE
ORPHA	678	Papillon-Lefèvre syndrome	TRUE
ORPHA	679	Malignant atrophic papulosis	TRUE
ORPHA	681	Hypokalemic periodic paralysis	TRUE
ORPHA	683	Progressive supranuclear palsy	TRUE
ORPHA	69085	Limb-mammary syndrome	TRUE
ORPHA	69744	Circumscribed palmoplantar hypokeratosis	TRUE
ORPHA	701	Alopecia universalis	TRUE
ORPHA	704	Pemphigus vulgaris	TRUE
ORPHA	70476	Vernal keratoconjunctivitis	TRUE
ORPHA	70578	Adult acute respiratory distress syndrome	TRUE
ORPHA	70591	Chronic thromboembolic pulmonary hypertension	TRUE
ORPHA	71211	Neuromyelitis optica	TRUE
ORPHA	71277	Classic glucose transporter type 1 deficiency syndrome	TRUE
ORPHA	722	Hypoplasminogenemia	TRUE
ORPHA	724	Idiopathic acute eosinophilic pneumonia	TRUE
ORPHA	73223	Global developmental delay-osteopenia-ectodermal defect syndrome	TRUE
ORPHA	73224	Tubular renal disease-cardiomyopathy syndrome	TRUE
ORPHA	73267	Non-24-hour sleep-wake syndrome	TRUE
ORPHA	740	Hutchinson-Gilford progeria syndrome	TRUE
ORPHA	742	Prolidase deficiency	TRUE
ORPHA	745	Severe hereditary thrombophilia due to congenital protein C deficiency	TRUE
ORPHA	747	Autoimmune pulmonary alveolar proteinosis	TRUE
ORPHA	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	TRUE
ORPHA	75373	Progressive bifocal chorioretinal atrophy	TRUE
ORPHA	755	Leydig cell hypoplasia	TRUE
ORPHA	75564	Acquired idiopathic sideroblastic anemia	TRUE
ORPHA	758	Pseudoxanthoma elasticum	TRUE
ORPHA	75857	6q terminal deletion syndrome	TRUE
ORPHA	767	Polyarteritis nodosa	TRUE
ORPHA	77259	Gaucher disease type 1	TRUE
ORPHA	77261	Gaucher disease type 3	TRUE
ORPHA	778	Rett syndrome	TRUE
ORPHA	790	Retinoblastoma	TRUE
ORPHA	79083	PPARG-related familial partial lipodystrophy	TRUE
ORPHA	79086	Acquired generalized lipodystrophy	TRUE
ORPHA	79096	Pyridoxal phosphate-responsive seizures	TRUE
ORPHA	79102	Thyrotoxic periodic paralysis	TRUE
ORPHA	79106	Eiken syndrome	TRUE
ORPHA	79136	Episodic ataxia type 4	TRUE
ORPHA	79147	Familial reactive perforating collagenosis	TRUE
ORPHA	79233	Hypoxanthine guanine phosphoribosyltransferase partial deficiency	TRUE
ORPHA	79234	Crigler-Najjar syndrome type 1	TRUE
ORPHA	79239	Classic galactosemia	TRUE
ORPHA	79241	Biotinidase deficiency	TRUE
ORPHA	79242	Holocarboxylase synthetase deficiency	TRUE
ORPHA	79262	Adult neuronal ceroid lipofuscinosis	TRUE
ORPHA	79273	Hereditary coproporphyria	TRUE
ORPHA	79277	Congenital erythropoietic porphyria	TRUE
ORPHA	79280	Alpha-N-acetylgalactosaminidase deficiency type 2	TRUE
ORPHA	79282	Methylmalonic acidemia with homocystinuria, type cblC	TRUE
ORPHA	79283	Methylmalonic acidemia with homocystinuria, type cblD	TRUE
ORPHA	79284	Methylmalonic acidemia with homocystinuria type cblF	TRUE
ORPHA	79318	PMM2-CDG	TRUE
ORPHA	79403	Junctional epidermolysis bullosa-pyloric atresia syndrome	TRUE
ORPHA	79404	Junctional epidermolysis bullosa, generalized severe	TRUE
ORPHA	79430	Hermansky-Pudlak syndrome	TRUE
ORPHA	79452	Milroy disease	TRUE
ORPHA	79474	Atypical Werner syndrome	TRUE
ORPHA	79500	DOORS syndrome	TRUE
ORPHA	797	Sarcoidosis	TRUE
ORPHA	798	Schinzel-Giedion syndrome	TRUE
ORPHA	8	47,XYY syndrome	TRUE
ORPHA	800	Schwartz-Jampel syndrome	TRUE
ORPHA	801	Scleroderma	TRUE
ORPHA	818	Smith-Lemli-Opitz syndrome	TRUE
ORPHA	820	Sneddon syndrome	TRUE
ORPHA	822	Hereditary spherocytosis	TRUE
ORPHA	824	Primary myelofibrosis	TRUE
ORPHA	827	Stargardt disease	TRUE
ORPHA	83468	Solitary bone cyst	TRUE
ORPHA	83628	LUMBAR syndrome	TRUE
ORPHA	84064	Syndromic diarrhea	TRUE
ORPHA	84090	Fibronectin glomerulopathy	TRUE
ORPHA	848	Beta-thalassemia	TRUE
ORPHA	85167	Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	TRUE
ORPHA	85184	Craniometadiaphyseal dysplasia, wormian bone type	TRUE
ORPHA	85202	Keutel syndrome	TRUE
ORPHA	85276	X-linked intellectual disability, Armfield type	TRUE
ORPHA	85278	Christianson syndrome	TRUE
ORPHA	85279	Syndromic X-linked intellectual disability due to JARID1C mutation	TRUE
ORPHA	85290	X-linked intellectual disability, Wilson type	TRUE
ORPHA	85410	Oligoarticular juvenile idiopathic arthritis	TRUE
ORPHA	85436	Psoriasis-related juvenile idiopathic arthritis	TRUE
ORPHA	85445	AA amyloidosis	TRUE
ORPHA	85446	Wild type ABeta2M amyloidosis	TRUE
ORPHA	85448	AGel amyloidosis	TRUE
ORPHA	859	Transcobalamin deficiency	TRUE
ORPHA	861	Treacher-Collins syndrome	TRUE
ORPHA	86839	Refractory anemia with excess blasts	TRUE
ORPHA	869	Triple A syndrome	TRUE
ORPHA	86909	Myoclonic epilepsy of infancy	TRUE
ORPHA	881	Turner syndrome	TRUE
ORPHA	88618	Psychomotor delay due to S-adenosylhomocysteine hydrolase deficiency	TRUE
ORPHA	88628	Posterior column ataxia-retinitis pigmentosa syndrome	TRUE
ORPHA	88673	Hepatocellular carcinoma	TRUE
ORPHA	888	Van der Woude syndrome	TRUE
ORPHA	889	Cutaneous small vessel vasculitis	TRUE
ORPHA	897	Waardenburg-Shah syndrome	TRUE
ORPHA	89840	Junctional epidermolysis bullosa, non-Herlitz type	TRUE
ORPHA	899	Walker-Warburg syndrome	TRUE
ORPHA	89936	X-linked hypophosphatemia	TRUE
ORPHA	89937	Autosomal dominant hypophosphatemic rickets	TRUE
ORPHA	900	Granulomatosis with polyangiitis	TRUE
ORPHA	90026	Primary erythromelalgia	TRUE
ORPHA	90038	Shiga toxin-associated hemolytic uremic syndrome	TRUE
ORPHA	90050	Retinopathy of prematurity	TRUE
ORPHA	90153	Mandibuloacral dysplasia with type A lipodystrophy	TRUE
ORPHA	90154	Mandibuloacral dysplasia with type B lipodystrophy	TRUE
ORPHA	90289	Localized scleroderma	TRUE
ORPHA	90290	CREST syndrome	TRUE
ORPHA	90291	Systemic sclerosis	TRUE
ORPHA	90340	Blau syndrome	TRUE
ORPHA	90354	Brittle cornea syndrome	TRUE
ORPHA	904	Williams syndrome	TRUE
ORPHA	906	Wiskott-Aldrich syndrome	TRUE
ORPHA	90646	Deafness-hypogonadism syndrome	TRUE
ORPHA	90650	Otopalatodigital syndrome type 1	TRUE
ORPHA	90695	Panhypopituitarism	TRUE
ORPHA	90790	Congenital lipoid adrenal hyperplasia due to STAR deficency	TRUE
ORPHA	90791	Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency	TRUE
ORPHA	90794	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	TRUE
ORPHA	90795	Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency	TRUE
ORPHA	91	Aromatase deficiency	TRUE
ORPHA	912	Zellweger syndrome	TRUE
ORPHA	91347	TSH-secreting pituitary adenoma	TRUE
ORPHA	91348	Functioning gonadotropic adenoma	TRUE
ORPHA	91349	Non-functioning pituitary adenoma	TRUE
ORPHA	91351	Pituitary dermoid and epidermoid cysts	TRUE
ORPHA	91387	Familial thoracic aortic aneurysm and aortic dissection	TRUE
ORPHA	920	Ablepharon macrostomia syndrome	TRUE
ORPHA	927	Hyperammonemia due to N-acetylglutamate synthase deficiency	TRUE
ORPHA	93317	Spondylometaphyseal dysplasia, Sedaghatian type	TRUE
ORPHA	93388	Brachydactyly type A1	TRUE
ORPHA	93405	Syndactyly type 4	TRUE
ORPHA	93406	Syndactyly type 5	TRUE
ORPHA	93929	Cloacal exstrophy	TRUE
ORPHA	93930	Bladder exstrophy	TRUE
ORPHA	93958	Oromandibular dystonia	TRUE
ORPHA	94080	Non-functioning paraganglioma	TRUE
ORPHA	94095	Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome	TRUE
ORPHA	95427	Secondary short bowel syndrome	TRUE
ORPHA	95428	COG8-CDG	TRUE
ORPHA	95455	Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum	TRUE
ORPHA	95494	Combined pituitary hormone deficiencies, genetic forms	TRUE
ORPHA	95699	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	TRUE
ORPHA	96121	7q11.23 microduplication syndrome	TRUE
ORPHA	96123	Monosomy 22	TRUE
ORPHA	96164	Non-distal monosomy 20q	TRUE
ORPHA	96176	Ring chromosome 13 syndrome	TRUE
ORPHA	96191	Paternal uniparental disomy of chromosome 6	TRUE
ORPHA	96369	Early-onset schizophrenia	TRUE
ORPHA	970	Hereditary sensory and autonomic neuropathy type 2	TRUE
ORPHA	97214	Eisenmenger syndrome	TRUE
ORPHA	97230	Solar urticaria	TRUE
ORPHA	97231	Ligneous conjunctivitis	TRUE
ORPHA	97279	Insulinoma	TRUE
ORPHA	97287	Bronchial neuroendocrine tumor	TRUE
ORPHA	97355	Caribbean parkinsonism	TRUE
ORPHA	977	Adrenomyodystrophy	TRUE
ORPHA	98028	Rare circulatory system disease	TRUE
ORPHA	983	Testicular regression syndrome	TRUE
ORPHA	98375	Autoimmune hemolytic anemia	TRUE
ORPHA	98428	Secondary polycythemia	TRUE
ORPHA	98756	Spinocerebellar ataxia type 2	TRUE
ORPHA	98760	Spinocerebellar ataxia type 8	TRUE
ORPHA	98764	Spinocerebellar ataxia type 27	TRUE
ORPHA	98805	Primary dystonia, DYT4 type	TRUE
ORPHA	98907	Neutral lipid storage disease with ichthyosis	TRUE
ORPHA	98969	Macular corneal dystrophy	TRUE
ORPHA	98977	Juvenile glaucoma	TRUE
ORPHA	99125	Congenital total pulmonary venous return anomaly	TRUE
ORPHA	99147	Acquired von Willebrand syndrome	TRUE
ORPHA	99226	Monosomy X	TRUE
ORPHA	99228	Mosaic monosomy X	TRUE
ORPHA	99330	49,XYYYY syndrome	TRUE
ORPHA	99413	Turner syndrome due to structural X chromosome anomalies	TRUE
ORPHA	99429	Complete androgen insensitivity syndrome	TRUE
ORPHA	99812	LIG4 syndrome	TRUE
ORPHA	99818	Turcot syndrome with polyposis	TRUE
ORPHA	99852	Ravine syndrome	TRUE
ORPHA	99857	Secondary syringomyelia	TRUE
ORPHA	99870	Letterer-Siwe disease	TRUE
ORPHA	99880	Hyperparathyroidism-jaw tumor syndrome	TRUE
ORPHA	99885	Permanent neonatal diabetes mellitus	TRUE
ORPHA	99900	Long chain acyl-CoA dehydrogenase deficiency	TRUE
ORPHA	99901	Acyl-CoA dehydrogenase 9 deficiency	TRUE
ORPHA	99921	Chronic graft versus host disease	TRUE
ORPHA	99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	TRUE
